total_numeric,sexo_fct,nacionalidad_fct,grupo_quinquenal_de_edad_fct,periodo_fct,raza
42922,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2008,Ent
43661,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2008,Orco
40734,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2007,Ent
37320,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2007,Ent
33822,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2006,Ent
31847,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2006,Hobbit
28597,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2005,Humano
25922,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2005,Hobbit
21944,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2004,Humano
19928,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2004,Humano
16778,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2003,Ent
14540,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2003,Hobbit
11459,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de julio de 2002,Humano
9165,Mujeres,País de la UE28 sin España,De 15 a 19 años,1 de enero de 2002,Orco
46200,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2020,Orco
45107,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2019,Ent
44310,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2019,Elfo
43114,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2018,Elfo
42726,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2018,Orco
41880,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2017,Humano
41934,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2017,Humano
42255,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2016,Humano
43034,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2016,Orco
44049,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2015,Orco
45443,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2015,Ent
47361,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2014,Ent
50160,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2014,Enano
53924,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2013,Hobbit
58894,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2013,Humano
63927,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2012,Enano
69440,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2012,Ent
72803,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2011,Ent
76463,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2011,Ent
80041,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2010,Elfo
85200,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2010,Ent
89649,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2009,Hobbit
95034,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2009,Orco
97301,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2008,Ent
96370,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2008,Humano
86941,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2007,Hobbit
73781,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2007,Ent
66587,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2006,Hobbit
61503,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2006,Troll
57464,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2005,Hobbit
50463,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2005,Ent
42238,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2004,Orco
38547,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2004,Hobbit
34195,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2003,Elfo
30023,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2003,Ent
24653,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2002,Ent
19482,Hombres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2002,Hobbit
49685,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2020,Hobbit
48286,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2019,Ent
47548,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2019,Humano
46077,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2018,Hobbit
46122,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2018,Hobbit
45042,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2017,Hobbit
45551,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2017,Ent
46027,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2016,Ent
47627,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2016,Humano
48973,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2015,Orco
51330,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2015,Orco
54000,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2014,Ent
57851,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2014,Troll
61951,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2013,Enano
67563,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2013,Enano
72364,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2012,Hobbit
77740,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2012,Enano
80288,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2011,Ent
84191,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2011,Ent
86963,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2010,Humano
91076,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2010,Humano
94115,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2009,Ent
97911,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2009,Orco
97778,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2008,Humano
96391,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2008,Orco
87663,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2007,Hobbit
77379,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2007,Humano
69286,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2006,Hobbit
63964,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2006,Ent
58907,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2005,Hobbit
52322,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2005,Ent
44027,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2004,Humano
39845,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2004,Humano
34603,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2003,Humano
30149,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2003,Ent
24275,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de julio de 2002,Elfo
19407,Mujeres,País de la UE28 sin España,De 20 a 24 años,1 de enero de 2002,Elfo
62310,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2020,Humano
62499,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2019,Elfo
62122,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2019,Orco
61985,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2018,Enano
63017,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2018,Humano
63713,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2017,Humano
66113,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2017,Ent
68913,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2016,Orco
72275,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2016,Ent
75781,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2015,Orco
79884,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2015,Ent
84174,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2014,Troll
89549,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2014,Troll
94928,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2013,Troll
101689,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2013,Ent
107232,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2012,Humano
112570,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2012,Enano
115486,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2011,Elfo
118540,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2011,Ent
122569,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2010,Orco
127115,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2010,Humano
131443,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2009,Orco
136057,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2009,Ent
138394,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2008,Troll
137409,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2008,Orco
128326,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2007,Ent
114117,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2007,Ent
104273,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2006,Hobbit
96400,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2006,Ent
89482,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2005,Humano
79349,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2005,Ent
67556,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2004,Ent
60666,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2004,Hobbit
52896,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2003,Ent
45657,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2003,Hobbit
37147,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2002,Ent
29362,Hombres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2002,Ent
70845,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2020,Ent
71486,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2019,Humano
71755,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2019,Orco
72427,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2018,Humano
74615,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2018,Ent
76088,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2017,Ent
79513,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2017,Ent
83166,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2016,Elfo
87774,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2016,Enano
91734,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2015,Ent
96335,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2015,Humano
100769,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2014,Hobbit
106011,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2014,Ent
110125,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2013,Humano
115106,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2013,Ent
118594,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2012,Ent
121706,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2012,Ent
121474,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2011,Ent
121875,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2011,Orco
122796,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2010,Troll
124383,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2010,Ent
125252,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2009,Ent
126220,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2009,Ent
125063,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2008,Ent
122032,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2008,Humano
113357,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2007,Elfo
102496,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2007,Ent
92994,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2006,Ent
85477,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2006,Ent
78053,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2005,Ent
69083,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2005,Ent
58939,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2004,Humano
52551,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2004,Ent
45304,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2003,Ent
38970,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2003,Hobbit
31843,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de julio de 2002,Humano
25894,Mujeres,País de la UE28 sin España,De 25 a 29 años,1 de enero de 2002,Orco
83970,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2020,Ent
84886,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2019,Orco
85020,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2019,Enano
85178,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2018,Orco
86197,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2018,Orco
87280,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2017,Ent
90372,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2017,Elfo
93434,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2016,Ent
96848,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2016,Humano
100758,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2015,Elfo
105277,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2015,Ent
110882,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2014,Humano
116795,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2014,Elfo
123752,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2013,Ent
131117,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2013,Humano
137497,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2012,Elfo
143285,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2012,Ent
143982,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2011,Ent
144828,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2011,Orco
146168,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2010,Ent
147816,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2010,Troll
148861,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2009,Humano
149767,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2009,Hobbit
147258,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2008,Troll
141527,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2008,Ent
129429,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2007,Ent
113609,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2007,Enano
102594,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2006,Humano
93528,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2006,Orco
86330,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2005,Ent
76350,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2005,Hobbit
65860,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2004,Ent
58770,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2004,Ent
52020,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2003,Ent
45508,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2003,Humano
38452,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2002,Ent
31863,Hombres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2002,Elfo
97105,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2020,Ent
98303,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2019,Hobbit
99050,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2019,Ent
99064,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2018,Ent
100293,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2018,Enano
100958,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2017,Orco
103237,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2017,Ent
104784,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2016,Elfo
106478,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2016,Humano
108333,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2015,Ent
110509,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2015,Ent
113454,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2014,Ent
116964,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2014,Ent
120648,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2013,Ent
124366,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2013,Hobbit
126188,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2012,Ent
127514,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de enero de 2012,Orco
125348,Mujeres,País de la UE28 sin España,De 30 a 34 años,1 de julio de 2011,Orco
